ax,ay,az,mx,my,mz,gx,gy,gz,pitch,roll,yaw
0.706,0.041,0.680,4.000,-30.000,37.000,-3.418,79.102,-101.074,0.02,-0.18,-0.80
0.749,0.066,0.477,-1.000,-30.000,38.000,7.751,87.708,-86.182,0.03,-0.18,-0.82
0.807,0.328,0.608,-1.000,-30.000,38.000,-34.241,75.806,-85.632,0.04,-0.18,-0.84
0.793,0.007,0.455,-1.000,-30.000,38.000,-35.645,86.304,-118.164,0.05,-0.19,-0.86
0.783,-0.138,0.403,-1.000,-30.000,38.000,-12.207,67.444,-103.760,0.05,-0.19,-0.88
0.793,-0.072,0.541,-1.000,-30.000,38.000,-42.725,54.138,-78.003,0.06,-0.20,-0.89
0.825,0.073,0.618,-1.000,-34.000,32.000,-75.562,70.862,-85.449,0.06,-0.21,-0.91
0.843,0.062,0.478,-1.000,-34.000,32.000,-73.914,77.026,-93.323,0.07,-0.23,-0.93
0.876,0.149,0.472,-1.000,-34.000,32.000,-72.632,72.327,-105.469,0.08,-0.24,-0.95
0.860,-0.096,0.400,-1.000,-34.000,32.000,-46.875,70.068,-121.948,0.08,-0.25,-0.97
0.858,-0.212,0.401,-1.000,-34.000,32.000,-47.974,65.002,-106.567,0.09,-0.26,-0.99
0.874,-0.129,0.395,-4.000,-36.000,30.000,-61.768,63.660,-89.111,0.09,-0.27,-1.01
0.883,-0.056,0.400,-4.000,-36.000,30.000,-75.195,65.002,-92.957,0.10,-0.29,-1.03
0.889,-0.113,0.334,-4.000,-36.000,30.000,-71.533,67.932,-103.027,0.10,-0.30,-1.05
0.896,-0.185,0.299,-4.000,-36.000,30.000,-66.040,57.251,-98.694,0.10,-0.31,-1.07
0.882,-0.301,0.314,-4.000,-36.000,30.000,-58.289,51.453,-87.830,0.10,-0.33,-1.08
0.884,-0.292,0.322,-6.000,-37.000,26.000,-58.716,51.392,-74.585,0.11,-0.34,-1.10
0.908,-0.192,0.286,-6.000,-37.000,26.000,-70.679,51.697,-72.571,0.11,-0.35,-1.11
0.934,-0.204,0.276,-6.000,-37.000,26.000,-87.280,48.340,-77.332,0.11,-0.37,-1.13
0.912,-0.279,0.298,-6.000,-37.000,26.000,-66.833,46.082,-78.796,0.11,-0.38,-1.14
0.911,-0.315,0.240,-6.000,-37.000,26.000,-44.922,45.776,-74.585,0.11,-0.39,-1.16
0.905,-0.332,0.292,-6.000,-37.000,26.000,-33.142,40.161,-68.848,0.11,-0.40,-1.17
0.885,-0.380,0.346,-7.000,-38.000,26.000,-36.865,45.654,-65.918,0.11,-0.41,-1.18
0.885,-0.380,0.334,-7.000,-38.000,26.000,-38.330,56.519,-61.462,0.11,-0.41,-1.20
0.914,-0.316,0.269,-7.000,-38.000,26.000,-22.644,59.937,-59.631,0.12,-0.42,-1.21
0.927,-0.320,0.173,-7.000,-38.000,26.000,-2.563,59.509,-63.049,0.12,-0.42,-1.22
0.891,-0.444,0.168,-7.000,-38.000,26.000,3.784,56.152,-63.782,0.12,-0.42,-1.24
0.857,-0.560,0.221,-8.000,-40.000,25.000,4.578,59.082,-60.364,0.13,-0.43,-1.25
0.852,-0.606,0.103,-8.000,-40.000,25.000,8.057,68.787,-43.701,0.13,-0.43,-1.26
0.949,-0.512,0.092,-8.000,-40.000,25.000,18.555,60.486,-22.583,0.14,-0.42,-1.27
0.927,-0.380,0.114,-8.000,-40.000,25.000,83.801,57.983,-23.621,0.14,-0.41,-1.28
0.874,-0.370,0.005,-8.000,-40.000,25.000,58.167,69.885,-19.409,0.15,-0.40,-1.29
0.890,-0.470,0.025,-11.000,-41.000,23.000,15.869,66.284,-19.531,0.16,-0.40,-1.29
0.881,-0.510,-0.076,-11.000,-41.000,23.000,12.268,66.162,-12.634,0.16,-0.40,-1.30
0.911,-0.491,-0.190,-11.000,-41.000,23.000,35.889,46.997,-3.479,0.17,-0.40,-1.30
0.939,-0.322,-0.243,-11.000,-41.000,23.000,50.964,12.817,-7.751,0.17,-0.39,-1.31
0.924,-0.400,-0.135,-11.000,-41.000,23.000,43.762,2.869,-14.099,0.17,-0.39,-1.31
0.912,-0.462,-0.068,-13.000,-40.000,18.000,19.531,-4.028,-18.616,0.16,-0.38,-1.31
0.917,-0.496,-0.056,-13.000,-40.000,18.000,2.441,-2.502,-17.212,0.16,-0.38,-1.31
0.907,-0.516,-0.070,-13.000,-40.000,18.000,0.000,-2.686,-14.099,0.16,-0.39,-1.32
0.913,-0.425,-0.104,-13.000,-40.000,18.000,0.427,-6.104,-12.207,0.15,-0.39,-1.32
0.903,-0.422,-0.118,-13.000,-40.000,18.000,1.038,-13.245,-20.630,0.15,-0.39,-1.32
0.876,-0.496,-0.064,-13.000,-40.000,18.000,2.319,-20.874,-25.269,0.14,-0.39,-1.32
0.863,-0.524,-0.053,-14.000,-40.000,20.000,4.944,-24.475,-21.240,0.14,-0.39,-1.33
0.840,-0.557,-0.015,-14.000,-40.000,20.000,11.414,-27.466,-12.573,0.13,-0.39,-1.33
0.826,-0.564,-0.006,-14.000,-40.000,20.000,14.465,-26.489,-4.700,0.12,-0.39,-1.33
0.819,-0.557,0.025,-14.000,-40.000,20.000,-1.709,-24.109,5.493,0.12,-0.39,-1.32
0.824,-0.550,0.029,-14.000,-40.000,20.000,-12.207,-20.630,9.766,0.11,-0.39,-1.32
0.856,-0.559,0.030,-14.000,-38.000,20.000,-20.996,-18.250,18.616,0.11,-0.39,-1.32
0.875,-0.559,0.020,-14.000,-38.000,20.000,-22.522,-16.907,29.602,0.11,-0.40,-1.31
0.821,-0.535,0.070,-14.000,-38.000,20.000,-19.653,-16.785,38.391,0.11,-0.40,-1.30
0.837,-0.454,0.008,-14.000,-38.000,20.000,-17.212,-12.634,43.884,0.11,-0.41,-1.30
0.891,-0.286,-0.008,-14.000,-38.000,20.000,-20.874,-15.320,41.687,0.10,-0.41,-1.29
0.892,-0.276,0.007,-11.000,-40.000,25.000,-20.203,-19.287,26.489,0.10,-0.41,-1.28
0.873,-0.347,0.032,-11.000,-40.000,25.000,-0.610,-22.583,18.005,0.10,-0.41,-1.28
0.846,-0.536,-0.074,-11.000,-40.000,25.000,12.878,-28.320,20.325,0.09,-0.41,-1.27
0.812,-0.673,-0.098,-11.000,-40.000,25.000,28.564,-46.509,40.833,0.09,-0.41,-1.26
0.801,-0.735,-0.009,-11.000,-40.000,25.000,39.429,-53.772,53.772,0.08,-0.40,-1.25
0.812,-0.636,0.088,-11.000,-39.000,27.000,66.101,-66.406,88.440,0.07,-0.39,-1.23
0.828,-0.404,0.263,-11.000,-39.000,27.000,61.157,-67.993,118.042,0.07,-0.38,-1.21
0.862,-0.363,0.268,-11.000,-39.000,27.000,27.710,-45.593,120.483,0.07,-0.37,-1.19
0.843,-0.453,0.219,-11.000,-39.000,27.000,23.804,-26.184,121.887,0.07,-0.37,-1.17
0.825,-0.391,0.211,-11.000,-39.000,27.000,41.077,-19.592,140.991,0.07,-0.36,-1.15
0.827,-0.296,0.223,-11.000,-39.000,27.000,61.096,-17.395,156.555,0.08,-0.35,-1.12
0.859,-0.119,0.183,-5.000,-44.000,27.000,99.060,-20.996,151.001,0.08,-0.33,-1.10
0.857,-0.101,0.197,-5.000,-44.000,27.000,127.258,-22.461,145.996,0.08,-0.31,-1.07
0.894,0.004,0.146,-5.000,-44.000,27.000,157.654,-28.809,147.095,0.08,-0.28,-1.05
0.921,0.095,0.192,-5.000,-44.000,27.000,167.847,-34.912,144.348,0.08,-0.25,-1.02
0.917,0.048,0.152,-5.000,-44.000,27.000,186.157,-41.992,133.484,0.08,-0.21,-1.00
0.902,0.064,0.124,-3.000,-46.000,25.000,215.149,-55.237,129.089,0.07,-0.17,-0.97
0.929,0.261,0.268,-3.000,-46.000,25.000,208.008,-73.425,131.165,0.06,-0.14,-0.95
0.953,0.307,0.368,-3.000,-46.000,25.000,181.580,-77.087,113.831,0.05,-0.11,-0.93
0.937,0.209,0.398,-3.000,-46.000,25.000,180.237,-77.087,83.557,0.03,-0.07,-0.92
0.867,0.022,0.434,-3.000,-46.000,25.000,157.654,-74.829,78.613,0.02,-0.05,-0.90
0.834,0.053,0.389,-2.000,-42.000,27.000,112.366,-72.266,85.693,0.01,-0.03,-0.89
0.801,0.145,0.372,-2.000,-42.000,27.000,86.792,-73.669,88.867,-0.01,-0.01,-0.87
0.878,0.365,0.459,-2.000,-42.000,27.000,52.490,-82.703,95.459,-0.02,-0.00,-0.86
0.888,0.325,0.643,-2.000,-42.000,27.000,58.228,-93.201,77.759,-0.04,0.01,-0.84
0.845,0.208,0.702,-2.000,-42.000,27.000,48.584,-74.890,58.289,-0.05,0.01,-0.83
0.791,0.102,0.633,2.000,-41.000,32.000,27.344,-46.509,53.711,-0.06,0.02,-0.82
0.725,0.102,0.467,2.000,-41.000,32.000,21.118,-26.123,67.383,-0.07,0.02,-0.81
0.720,0.215,0.415,2.000,-41.000,32.000,24.292,-24.292,81.482,-0.08,0.03,-0.80
0.829,0.446,0.516,2.000,-41.000,32.000,28.015,-39.063,73.120,-0.08,0.03,-0.79
0.886,0.312,0.775,2.000,-41.000,32.000,23.315,-34.180,65.063,-0.09,0.03,-0.78
0.810,0.246,0.826,2.000,-41.000,32.000,26.428,-19.592,68.359,-0.10,0.04,-0.76
0.781,0.354,0.620,7.000,-44.000,33.000,29.907,10.681,64.575,-0.10,0.04,-0.75
0.755,0.273,0.516,7.000,-44.000,33.000,29.724,16.724,50.171,-0.10,0.05,-0.75
0.756,0.305,0.507,7.000,-44.000,33.000,36.011,11.963,58.044,-0.10,0.05,-0.74
0.774,0.345,0.545,7.000,-44.000,33.000,79.529,3.296,73.425,-0.10,0.07,-0.72
0.872,0.476,0.639,7.000,-44.000,33.000,81.909,0.366,68.909,-0.10,0.08,-0.71
0.780,0.410,0.667,10.000,-43.000,33.000,61.096,8.911,46.326,-0.10,0.09,-0.70
0.740,0.316,0.651,10.000,-43.000,33.000,52.795,14.832,41.443,-0.10,0.10,-0.70
0.773,0.301,0.549,10.000,-43.000,33.000,33.447,14.221,38.696,-0.10,0.10,-0.69
0.740,0.214,0.555,10.000,-43.000,33.000,16.113,2.441,38.208,-0.11,0.11,-0.68
0.784,0.271,0.655,10.000,-43.000,33.000,33.203,-14.587,49.866,-0.11,0.11,-0.68
0.817,0.348,0.770,14.000,-46.000,36.000,29.358,-16.846,52.429,-0.12,0.12,-0.67
0.785,0.315,0.769,14.000,-46.000,36.000,28.809,5.798,49.255,-0.12,0.12,-0.66
0.736,0.295,0.713,14.000,-46.000,36.000,18.127,22.217,54.626,-0.12,0.12,-0.65
0.735,0.425,0.616,14.000,-46.000,36.000,-14.893,27.100,51.208,-0.12,0.12,-0.64
0.723,0.499,0.586,14.000,-46.000,36.000,-19.897,27.649,38.208,-0.11,0.12,-0.63
0.732,0.564,0.580,14.000,-46.000,36.000,-18.250,28.320,28.931,-0.11,0.12,-0.63
0.753,0.528,0.559,15.000,-48.000,38.000,-9.155,25.574,10.925,-0.11,0.11,-0.63
0.747,0.482,0.553,15.000,-48.000,38.000,-0.122,17.090,4.578,-0.11,0.12,-0.63
0.713,0.466,0.536,15.000,-48.000,38.000,-16.418,8.545,1.404,-0.11,0.11,-0.63
0.708,0.460,0.522,15.000,-48.000,38.000,-22.217,5.127,-4.272,-0.11,0.11,-0.63
0.721,0.428,0.496,15.000,-48.000,38.000,-26.672,-0.671,-12.024,-0.11,0.11,-0.63
0.775,0.437,0.520,14.000,-46.000,36.000,-54.260,-8.545,-20.020,-0.11,0.10,-0.63
0.711,0.426,0.560,14.000,-46.000,36.000,-56.702,-4.272,-26.794,-0.11,0.09,-0.64
0.676,0.309,0.516,14.000,-46.000,36.000,-33.081,-0.122,-22.400,-0.12,0.09,-0.64
0.744,0.401,0.484,14.000,-46.000,36.000,-2.686,5.371,-10.681,-0.12,0.09,-0.64
0.730,0.374,0.448,14.000,-46.000,36.000,-6.165,4.272,-10.254,-0.12,0.09,-0.64
0.732,0.427,0.492,12.000,-49.000,35.000,-1.160,-0.061,-5.737,-0.12,0.09,-0.64
0.743,0.417,0.517,12.000,-49.000,35.000,11.414,3.601,-2.686,-0.12,0.09,-0.65
0.743,0.407,0.500,12.000,-49.000,35.000,13.000,4.883,1.526,-0.12,0.09,-0.64
0.754,0.399,0.516,12.000,-49.000,35.000,-0.305,0.977,1.282,-0.12,0.10,-0.64
0.759,0.381,0.565,12.000,-49.000,35.000,-10.254,3.296,-0.244,-0.12,0.09,-0.64
0.751,0.326,0.552,13.000,-46.000,38.000,-10.193,5.127,0.427,-0.12,0.09,-0.64
0.740,0.304,0.530,13.000,-46.000,38.000,-8.606,6.470,5.188,-0.13,0.09,-0.64
0.729,0.315,0.537,13.000,-46.000,38.000,-10.010,4.211,10.498,-0.13,0.09,-0.64
0.723,0.388,0.598,13.000,-46.000,38.000,-14.282,5.249,14.893,-0.13,0.09,-0.64
0.671,0.331,0.494,13.000,-46.000,38.000,15.259,25.269,25.635,-0.13,0.09,-0.64
0.679,0.314,0.446,13.000,-46.000,38.000,29.663,32.776,37.048,-0.12,0.10,-0.63
0.755,0.281,0.549,12.000,-46.000,34.000,21.667,29.968,43.884,-0.12,0.10,-0.62
0.748,0.251,0.780,12.000,-46.000,34.000,25.146,50.415,63.477,-0.11,0.10,-0.61
0.854,0.322,0.693,12.000,-46.000,34.000,36.621,68.848,75.623,-0.11,0.11,-0.60
0.833,0.417,0.544,12.000,-46.000,34.000,37.903,78.491,99.182,-0.10,0.11,-0.58
0.657,0.580,0.487,12.000,-46.000,34.000,15.320,67.383,107.727,-0.09,0.12,-0.56
0.628,0.464,0.458,14.000,-49.000,35.000,36.499,63.416,101.746,-0.08,0.12,-0.54
0.641,0.407,0.530,14.000,-49.000,35.000,37.659,61.646,114.380,-0.08,0.13,-0.52
0.745,0.500,0.664,14.000,-49.000,35.000,27.710,73.792,133.850,-0.07,0.13,-0.50
0.741,0.688,0.545,14.000,-49.000,35.000,51.575,87.280,129.883,-0.06,0.14,-0.47
0.542,0.724,0.361,14.000,-49.000,35.000,51.636,87.891,113.831,-0.05,0.15,-0.45
0.487,0.614,0.257,18.000,-51.000,20.000,37.476,82.275,106.079,-0.04,0.16,-0.43
0.633,0.602,0.267,18.000,-51.000,20.000,0.916,62.439,97.412,-0.03,0.16,-0.41
0.628,0.679,0.348,18.000,-51.000,20.000,-4.578,46.814,94.971,-0.03,0.16,-0.40
0.604,0.759,0.459,18.000,-51.000,20.000,-3.052,43.213,99.609,-0.02,0.16,-0.38
0.596,0.764,0.444,18.000,-51.000,20.000,2.258,54.810,97.473,-0.02,0.16,-0.36
0.541,0.752,0.269,18.000,-51.000,20.000,-8.423,49.927,92.773,-0.01,0.16,-0.35
0.538,0.799,0.128,20.000,-48.000,17.000,-14.587,25.757,86.304,-0.01,0.16,-0.33
0.527,0.852,0.294,20.000,-48.000,17.000,-15.991,18.311,74.097,-0.01,0.16,-0.32
0.561,0.809,0.468,20.000,-48.000,17.000,-19.531,22.583,46.570,-0.01,0.15,-0.31
0.644,0.697,0.531,20.000,-48.000,17.000,-35.339,26.855,30.090,-0.01,0.15,-0.30
0.526,0.541,0.822,20.000,-48.000,17.000,-25.940,31.067,27.710,-0.01,0.15,-0.30
0.476,0.590,0.535,23.000,-46.000,9.000,49.622,124.817,75.317,0.01,0.16,-0.28
0.452,0.726,0.231,23.000,-46.000,9.000,65.430,160.950,102.356,0.03,0.17,-0.26
0.337,0.729,0.142,23.000,-46.000,9.000,48.340,121.887,99.915,0.05,0.18,-0.24
0.359,0.683,0.406,23.000,-46.000,9.000,33.875,122.192,111.938,0.07,0.19,-0.22
0.303,0.696,0.320,23.000,-46.000,9.000,39.917,132.202,120.300,0.08,0.20,-0.19
0.194,0.891,0.125,29.000,-39.000,2.000,42.419,135.193,131.531,0.10,0.21,-0.17
0.197,0.998,0.083,29.000,-39.000,2.000,35.034,120.728,123.047,0.12,0.22,-0.14
0.226,0.907,0.157,29.000,-39.000,2.000,24.658,101.624,110.413,0.13,0.23,-0.12
0.241,0.915,0.242,29.000,-39.000,2.000,22.949,93.933,110.779,0.14,0.24,-0.10
0.299,0.959,0.250,29.000,-39.000,2.000,43.518,97.107,108.337,0.15,0.25,-0.08
0.187,0.927,0.180,29.000,-39.000,2.000,12.329,91.858,107.666,0.16,0.26,-0.05
0.171,1.121,0.084,37.000,-28.000,-8.000,-2.197,86.182,104.370,0.17,0.26,-0.03
0.172,1.200,0.116,37.000,-28.000,-8.000,-13.245,72.510,85.937,0.17,0.27,-0.02
0.212,0.939,0.290,37.000,-28.000,-8.000,24.109,65.735,64.880,0.18,0.27,-0.00
0.171,0.747,0.538,37.000,-28.000,-8.000,57.312,74.341,72.571,0.19,0.29,0.01
0.110,0.902,0.499,37.000,-28.000,-8.000,44.006,102.356,91.431,0.20,0.30,0.03
0.065,1.246,0.208,41.000,-28.000,-5.000,17.944,106.750,72.083,0.21,0.31,0.05
0.085,1.215,0.125,41.000,-28.000,-5.000,20.264,94.849,41.565,0.23,0.32,0.06
0.104,1.023,0.372,41.000,-28.000,-5.000,39.917,93.262,33.936,0.24,0.33,0.08
0.101,0.964,0.600,41.000,-28.000,-5.000,72.632,107.361,30.884,0.25,0.34,0.09
0.081,0.940,0.468,41.000,-28.000,-5.000,61.829,137.573,35.767,0.27,0.36,0.10
0.049,1.046,0.451,41.000,-28.000,-5.000,65.186,153.442,37.170,0.29,0.38,0.12
0.020,1.097,0.415,42.000,-22.000,-7.000,60.791,164.429,28.381,0.32,0.39,0.13
0.061,1.086,0.250,42.000,-22.000,-7.000,57.739,159.851,15.686,0.34,0.41,0.15
0.059,1.017,0.323,42.000,-22.000,-7.000,51.453,152.710,12.085,0.36,0.43,0.16
0.051,1.031,0.422,42.000,-22.000,-7.000,57.312,155.212,9.338,0.38,0.44,0.18
0.005,0.918,0.421,42.000,-22.000,-7.000,44.922,165.344,4.456,0.41,0.46,0.19
-0.011,1.079,0.245,45.000,-24.000,-4.000,37.048,173.340,10.437,0.43,0.47,0.21
0.030,1.190,0.174,45.000,-24.000,-4.000,35.645,162.231,0.793,0.46,0.49,0.22
0.009,1.083,0.194,45.000,-24.000,-4.000,28.687,148.804,-15.625,0.48,0.50,0.23
-0.016,0.954,0.106,45.000,-24.000,-4.000,22.339,136.292,-14.832,0.50,0.51,0.24
0.094,0.958,0.174,45.000,-24.000,-4.000,22.400,112.610,-15.198,0.52,0.52,0.25
0.127,1.125,0.306,45.000,-23.000,-9.000,29.297,111.023,-16.174,0.53,0.53,0.26
0.083,1.289,0.140,45.000,-23.000,-9.000,31.433,116.211,-33.447,0.55,0.54,0.27
0.126,1.257,0.088,45.000,-23.000,-9.000,-6.592,96.985,-68.115,0.57,0.54,0.27
0.248,1.015,0.264,45.000,-23.000,-9.000,-60.120,73.181,-101.562,0.59,0.52,0.26
0.321,0.790,0.282,45.000,-23.000,-9.000,-51.514,78.125,-105.041,0.61,0.51,0.25
0.339,0.842,0.272,45.000,-23.000,-9.000,-41.565,86.670,-95.032,0.63,0.50,0.24
0.352,1.003,0.235,42.000,-26.000,-14.000,-50.171,89.783,-103.333,0.65,0.49,0.23
0.365,1.336,0.220,42.000,-26.000,-14.000,-78.491,88.684,-141.296,0.67,0.47,0.22
0.377,1.101,0.132,42.000,-26.000,-14.000,-100.403,91.858,-168.152,0.70,0.44,0.19
0.463,0.382,0.109,42.000,-26.000,-14.000,-127.625,93.323,-180.908,0.72,0.40,0.17
0.516,0.363,-0.022,42.000,-26.000,-14.000,-114.807,94.604,-139.954,0.74,0.36,0.14
0.561,0.863,-0.028,34.000,-31.000,-18.000,-86.426,83.984,-120.056,0.76,0.34,0.13
0.569,1.121,-0.078,34.000,-31.000,-18.000,-105.835,80.261,-155.212,0.78,0.30,0.10
0.552,1.089,-0.208,34.000,-31.000,-18.000,-173.828,72.693,-198.730,0.80,0.25,0.06
0.526,0.669,-0.369,34.000,-31.000,-18.000,-198.120,41.077,-218.140,0.82,0.18,0.01
0.617,-0.090,-0.111,34.000,-31.000,-18.000,-152.954,32.654,-186.829,0.83,0.12,-0.03
0.724,-0.095,-0.140,17.000,-35.000,-33.000,-137.634,38.635,-158.508,0.83,0.07,-0.07
0.769,0.520,-0.375,17.000,-35.000,-33.000,-127.747,42.542,-124.939,0.84,0.03,-0.10
0.714,0.984,-0.764,17.000,-35.000,-33.000,-165.222,29.053,-149.048,0.85,-0.03,-0.14
0.624,0.623,-0.797,17.000,-35.000,-33.000,-257.202,-25.574,-203.247,0.84,-0.10,-0.19
0.658,-0.418,-0.182,17.000,-35.000,-33.000,-317.322,-82.336,-220.581,0.82,-0.20,-0.24
0.797,-0.708,0.149,-3.000,-35.000,-32.000,-304.443,-79.895,-167.053,0.80,-0.27,-0.27
0.855,-0.516,0.131,-3.000,-35.000,-32.000,-279.053,-42.847,-100.342,0.79,-0.34,-0.29
0.872,0.097,-0.434,-3.000,-35.000,-32.000,-277.344,-39.978,-92.590,0.77,-0.40,-0.31
0.851,0.276,-0.723,-3.000,-35.000,-32.000,-348.022,-103.027,-125.793,0.75,-0.47,-0.33
0.793,-0.086,-0.437,-3.000,-35.000,-32.000,-488.342,-154.175,-135.559,0.71,-0.55,-0.34
0.786,-0.470,-0.007,-3.000,-35.000,-32.000,-480.774,-182.007,-107.117,0.68,-0.63,-0.34
0.826,-0.573,0.415,-20.000,-36.000,-3.000,-325.012,-173.767,-60.364,0.65,-0.68,-0.32
0.887,-0.396,0.471,-20.000,-36.000,-3.000,-252.014,-146.912,-42.480,0.62,-0.72,-0.31
0.904,-0.258,0.179,-20.000,-36.000,-3.000,-173.096,-94.543,-29.541,0.61,-0.74,-0.30
0.885,-0.162,-0.030,-20.000,-36.000,-3.000,-172.302,-90.759,-31.067,0.59,-0.77,-0.29
0.848,-0.291,0.163,-20.000,-36.000,-3.000,-216.370,-118.469,-42.969,0.57,-0.80,-0.28
0.854,-0.552,0.560,-25.000,-36.000,6.000,-229.736,-134.155,-41.687,0.55,-0.83,-0.27
0.886,-0.483,0.737,-25.000,-36.000,6.000,-131.958,-104.919,-12.512,0.53,-0.84,-0.26
0.881,-0.358,0.633,-25.000,-36.000,6.000,-69.275,-47.363,3.296,0.53,-0.85,-0.25
0.847,-0.320,0.309,-25.000,-36.000,6.000,-77.271,-33.447,-1.526,0.52,-0.86,-0.24
0.826,-0.318,0.157,-25.000,-36.000,6.000,-102.661,-60.242,6.409,0.51,-0.87,-0.23
0.829,-0.167,0.210,-21.000,-36.000,22.000,-112.305,-82.153,3.235,0.50,-0.89,-0.22
0.801,-0.279,0.365,-21.000,-36.000,22.000,-117.187,-88.501,-3.784,0.49,-0.90,-0.21
0.815,-0.288,0.402,-21.000,-36.000,22.000,-111.511,-88.379,1.465,0.48,-0.91,-0.20
0.801,-0.196,0.396,-21.000,-36.000,22.000,-90.820,-92.468,7.019,0.47,-0.92,-0.18
0.770,-0.140,0.442,-21.000,-36.000,22.000,-84.595,-102.112,5.859,0.46,-0.93,-0.16
0.728,-0.167,0.439,-17.000,-31.000,27.000,-93.506,-108.826,2.502,0.45,-0.93,-0.15
0.684,-0.178,0.385,-17.000,-31.000,27.000,-101.929,-113.892,7.751,0.44,-0.94,-0.13
0.642,-0.075,0.413,-17.000,-31.000,27.000,-101.257,-128.479,13.062,0.43,-0.95,-0.11
0.618,-0.088,0.509,-17.000,-31.000,27.000,-89.294,-149.780,8.362,0.41,-0.96,-0.08
0.579,-0.120,0.666,-17.000,-31.000,27.000,-68.787,-157.654,10.925,0.40,-0.96,-0.06
0.543,-0.169,0.843,-9.000,-26.000,29.000,-64.392,-156.372,21.851,0.38,-0.96,-0.03
0.494,-0.094,0.914,-9.000,-26.000,29.000,-49.988,-144.653,34.302,0.37,-0.96,-0.01
0.429,0.018,0.845,-9.000,-26.000,29.000,-43.030,-143.005,34.607,0.36,-0.95,0.02
0.413,0.177,0.860,-9.000,-26.000,29.000,-33.569,-146.912,25.574,0.35,-0.95,0.04
0.374,0.081,1.000,-9.000,-26.000,29.000,-28.748,-149.048,2.197,0.34,-0.95,0.06
0.337,-0.087,1.296,-9.000,-26.000,29.000,-47.119,-152.039,1.160,0.32,-0.94,0.09
0.293,0.059,1.355,-6.000,-17.000,38.000,-35.278,-120.300,14.526,0.31,-0.94,0.10
0.276,0.163,1.157,-6.000,-17.000,38.000,-33.142,-79.346,5.554,0.30,-0.94,0.12
0.260,0.195,0.856,-6.000,-17.000,38.000,-44.678,-84.595,-15.625,0.29,-0.95,0.13
0.245,0.082,0.880,-6.000,-17.000,38.000,-43.640,-96.375,-26.123,0.28,-0.95,0.14
0.213,-0.087,0.999,-6.000,-17.000,38.000,-44.006,-98.999,-25.940,0.26,-0.95,0.15
0.185,-0.059,1.060,-2.000,-10.000,43.000,-38.269,-92.590,-11.902,0.25,-0.96,0.16
0.158,0.017,1.022,-2.000,-10.000,43.000,-31.128,-83.374,-3.235,0.24,-0.96,0.17
0.121,0.082,0.971,-2.000,-10.000,43.000,-32.471,-79.834,-2.563,0.24,-0.96,0.19
0.111,0.217,0.845,-2.000,-10.000,43.000,-30.396,-78.552,-6.409,0.23,-0.96,0.20
0.080,0.175,0.901,-2.000,-10.000,43.000,-33.447,-91.003,-20.691,0.21,-0.96,0.21
0.063,0.103,0.956,2.000,-3.000,38.000,-40.344,-97.412,-26.428,0.20,-0.97,0.22
0.028,-0.006,1.015,2.000,-3.000,38.000,-30.823,-94.727,-13.428,0.19,-0.97,0.23
-0.017,0.071,0.958,2.000,-3.000,38.000,-5.920,-102.356,2.502,0.18,-0.96,0.25
-0.068,0.149,0.885,2.000,-3.000,38.000,5.615,-112.427,6.165,0.17,-0.96,0.26
-0.087,0.271,0.996,2.000,-3.000,38.000,13.428,-134.521,4.761,0.16,-0.95,0.28
-0.079,0.213,1.151,2.000,-3.000,38.000,5.188,-125.183,-17.700,0.14,-0.95,0.30
-0.057,0.088,1.003,2.000,2.000,33.000,5.859,-88.318,-28.625,0.13,-0.94,0.31
-0.102,0.029,0.757,2.000,2.000,33.000,-6.714,-78.979,-25.085,0.12,-0.94,0.32
-0.190,-0.039,0.774,2.000,2.000,33.000,-15.320,-105.835,-14.221,0.11,-0.94,0.33
-0.213,-0.005,1.027,2.000,2.000,33.000,10.193,-109.253,9.338,0.10,-0.94,0.35
-0.248,0.161,1.034,2.000,2.000,33.000,10.437,-91.736,11.353,0.09,-0.93,0.36
-0.250,0.168,0.997,-5.000,6.000,23.000,11.841,-80.139,6.897,0.08,-0.93,0.37
-0.256,0.262,0.768,-5.000,6.000,23.000,12.451,-82.153,5.371,0.08,-0.92,0.38
-0.414,0.284,0.793,-5.000,6.000,23.000,-11.658,-109.314,-11.841,0.07,-0.92,0.40
-0.488,0.199,1.010,-5.000,6.000,23.000,-24.780,-131.042,-28.137,0.05,-0.93,0.41
-0.486,0.224,1.119,-5.000,6.000,23.000,-12.329,-120.239,-28.503,0.03,-0.93,0.42
-0.492,0.307,1.139,-11.000,14.000,21.000,-0.488,-101.135,-32.959,0.02,-0.92,0.43
-0.522,0.406,1.311,-11.000,14.000,21.000,0.671,-78.552,-56.763,0.00,-0.92,0.44
-0.527,0.291,1.416,-11.000,14.000,21.000,2.014,-42.542,-78.308,-0.01,-0.92,0.44
-0.610,0.304,1.355,-11.000,14.000,21.000,-0.671,-5.432,-83.923,-0.02,-0.92,0.43
-0.605,0.424,1.277,-11.000,14.000,21.000,-8.850,9.705,-92.896,-0.03,-0.92,0.42
-0.529,0.381,1.192,-6.000,17.000,29.000,-20.325,38.879,-115.967,-0.04,-0.92,0.40
-0.523,0.522,1.120,-6.000,17.000,29.000,-25.635,60.547,-132.019,-0.05,-0.92,0.38
-0.508,0.503,1.057,-6.000,17.000,29.000,-27.039,74.463,-160.828,-0.07,-0.93,0.35
